feature_set,model,fpr,tpr,auc,n
DSP,RandomForest,0.01494949494949495,0.2218214607754734,0.8552730187355976,6911
DSP,RandomForest,0.015353535353535354,0.2218214607754734,0.8552730187355976,6911
DSP,RandomForest,0.015353535353535354,0.23376916140667267,0.8552730187355976,6911
DSP,RandomForest,0.01575757575757576,0.23376916140667267,0.8552730187355976,6911
DSP,RandomForest,0.01575757575757576,0.2342200180342651,0.8552730187355976,6911
DSP,RandomForest,0.01616161616161616,0.2342200180342651,0.8552730187355976,6911
DSP,RandomForest,0.01616161616161616,0.23512173128944996,0.8552730187355976,6911
DSP,RandomForest,0.01696969696969697,0.23512173128944996,0.8552730187355976,6911
DSP,RandomForest,0.01696969696969697,0.2357980162308386,0.8552730187355976,6911
DSP,RandomForest,0.017373737373737375,0.2357980162308386,0.8552730187355976,6911
DSP,RandomForest,0.017373737373737375,0.23850315599639316,0.8552730187355976,6911
DSP,RandomForest,0.017777777777777778,0.23850315599639316,0.8552730187355976,6911
DSP,RandomForest,0.017777777777777778,0.24616771866546439,0.8552730187355976,6911
DSP,RandomForest,0.01818181818181818,0.24616771866546439,0.8552730187355976,6911
DSP,RandomForest,0.01818181818181818,0.24797114517583407,0.8552730187355976,6911
DSP,RandomForest,0.018585858585858588,0.24797114517583407,0.8552730187355976,6911
DSP,RandomForest,0.018585858585858588,0.25090171325518484,0.8552730187355976,6911
DSP,RandomForest,0.01898989898989899,0.25090171325518484,0.8552730187355976,6911
DSP,RandomForest,0.01898989898989899,0.2583408476104599,0.8552730187355976,6911
DSP,RandomForest,0.019393939393939394,0.2583408476104599,0.8552730187355976,6911
DSP,RandomForest,0.019393939393939394,0.26465284039675385,0.8552730187355976,6911
DSP,RandomForest,0.019797979797979797,0.26465284039675385,0.8552730187355976,6911
DSP,RandomForest,0.019797979797979797,0.2651036970243463,0.8552730187355976,6911
DSP,RandomForest,0.020202020202020204,0.2651036970243463,0.8552730187355976,6911
DSP,RandomForest,0.020202020202020204,0.26690712353471596,0.8552730187355976,6911
DSP,RandomForest,0.02101010101010101,0.26690712353471596,0.8552730187355976,6911
DSP,RandomForest,0.02101010101010101,0.26825969341749323,0.8552730187355976,6911
DSP,RandomForest,0.021414141414141413,0.26825969341749323,0.8552730187355976,6911
DSP,RandomForest,0.021414141414141413,0.26848512173128947,0.8552730187355976,6911
DSP,RandomForest,0.02181818181818182,0.26848512173128947,0.8552730187355976,6911
DSP,RandomForest,0.02181818181818182,0.26983769161406673,0.8552730187355976,6911
DSP,RandomForest,0.022222222222222223,0.26983769161406673,0.8552730187355976,6911
DSP,RandomForest,0.022222222222222223,0.27254283137962126,0.8552730187355976,6911
DSP,RandomForest,0.022626262626262626,0.27254283137962126,0.8552730187355976,6911
DSP,RandomForest,0.022626262626262626,0.2761496844003607,0.8552730187355976,6911
DSP,RandomForest,0.023434343434343436,0.2761496844003607,0.8552730187355976,6911
DSP,RandomForest,0.023434343434343436,0.2777276825969342,0.8552730187355976,6911
DSP,RandomForest,0.02383838383838384,0.2777276825969342,0.8552730187355976,6911
DSP,RandomForest,0.02383838383838384,0.2781785392245266,0.8552730187355976,6911
DSP,RandomForest,0.024242424242424242,0.2781785392245266,0.8552730187355976,6911
DSP,RandomForest,0.024242424242424242,0.2833633904418395,0.8552730187355976,6911
DSP,RandomForest,0.024646464646464646,0.2833633904418395,0.8552730187355976,6911
DSP,RandomForest,0.024646464646464646,0.2844905320108206,0.8552730187355976,6911
DSP,RandomForest,0.025050505050505052,0.2844905320108206,0.8552730187355976,6911
DSP,RandomForest,0.025050505050505052,0.2862939585211903,0.8552730187355976,6911
DSP,RandomForest,0.025454545454545455,0.2862939585211903,0.8552730187355976,6911
DSP,RandomForest,0.025454545454545455,0.2867448151487827,0.8552730187355976,6911
DSP,RandomForest,0.02585858585858586,0.2867448151487827,0.8552730187355976,6911
DSP,RandomForest,0.02585858585858586,0.2869702434625789,0.8552730187355976,6911
DSP,RandomForest,0.02666666666666667,0.2869702434625789,0.8552730187355976,6911
DSP,RandomForest,0.02666666666666667,0.2887736699729486,0.8552730187355976,6911
DSP,RandomForest,0.02707070707070707,0.2887736699729486,0.8552730187355976,6911
DSP,RandomForest,0.02707070707070707,0.2894499549143372,0.8552730187355976,6911
DSP,RandomForest,0.027474747474747475,0.2894499549143372,0.8552730187355976,6911
DSP,RandomForest,0.027474747474747475,0.29102795311091073,0.8552730187355976,6911
DSP,RandomForest,0.027878787878787878,0.29102795311091073,0.8552730187355976,6911
DSP,RandomForest,0.027878787878787878,0.29147880973850315,0.8552730187355976,6911
DSP,RandomForest,0.027878787878787878,0.2919296663660956,0.8552730187355976,6911
DSP,RandomForest,0.027878787878787878,0.29260595130748424,0.8552730187355976,6911
DSP,RandomForest,0.028282828282828285,0.29260595130748424,0.8552730187355976,6911
DSP,RandomForest,0.028282828282828285,0.29643823264201985,0.8552730187355976,6911
DSP,RandomForest,0.02909090909090909,0.29643823264201985,0.8552730187355976,6911
DSP,RandomForest,0.02909090909090909,0.29666366095581603,0.8552730187355976,6911
DSP,RandomForest,0.029494949494949494,0.29666366095581603,0.8552730187355976,6911
DSP,RandomForest,0.029494949494949494,0.29711451758340846,0.8552730187355976,6911
DSP,RandomForest,0.030303030303030304,0.29711451758340846,0.8552730187355976,6911
DSP,RandomForest,0.030303030303030304,0.3007213706041479,0.8552730187355976,6911
DSP,RandomForest,0.030707070707070707,0.3007213706041479,0.8552730187355976,6911
DSP,RandomForest,0.030707070707070707,0.30184851217312897,0.8552730187355976,6911
DSP,RandomForest,0.03111111111111111,0.30184851217312897,0.8552730187355976,6911
DSP,RandomForest,0.03111111111111111,0.3027502254283138,0.8552730187355976,6911
DSP,RandomForest,0.03151515151515152,0.3027502254283138,0.8552730187355976,6911
DSP,RandomForest,0.03151515151515152,0.30297565374211,0.8552730187355976,6911
DSP,RandomForest,0.03191919191919192,0.30297565374211,0.8552730187355976,6911
DSP,RandomForest,0.03191919191919192,0.3063570784490532,0.8552730187355976,6911
DSP,RandomForest,0.03232323232323232,0.3063570784490532,0.8552730187355976,6911
DSP,RandomForest,0.03232323232323232,0.30703336339044185,0.8552730187355976,6911
DSP,RandomForest,0.03272727272727273,0.30703336339044185,0.8552730187355976,6911
DSP,RandomForest,0.03272727272727273,0.3079350766456267,0.8552730187355976,6911
DSP,RandomForest,0.033535353535353536,0.3079350766456267,0.8552730187355976,6911
DSP,RandomForest,0.033535353535353536,0.3083859332732191,0.8552730187355976,6911
DSP,RandomForest,0.03434343434343434,0.3083859332732191,0.8552730187355976,6911
DSP,RandomForest,0.03434343434343434,0.31154192966636607,0.8552730187355976,6911
DSP,RandomForest,0.03474747474747475,0.31154192966636607,0.8552730187355976,6911
DSP,RandomForest,0.03474747474747475,0.31221821460775473,0.8552730187355976,6911
DSP,RandomForest,0.03515151515151515,0.31221821460775473,0.8552730187355976,6911
DSP,RandomForest,0.03515151515151515,0.313570784490532,0.8552730187355976,6911
DSP,RandomForest,0.035555555555555556,0.313570784490532,0.8552730187355976,6911
DSP,RandomForest,0.035555555555555556,0.316726780883679,0.8552730187355976,6911
DSP,RandomForest,0.03595959595959596,0.316726780883679,0.8552730187355976,6911
DSP,RandomForest,0.03595959595959596,0.3169522091974752,0.8552730187355976,6911
DSP,RandomForest,0.03636363636363636,0.3169522091974752,0.8552730187355976,6911
DSP,RandomForest,0.03636363636363636,0.3174030658250676,0.8552730187355976,6911
DSP,RandomForest,0.03676767676767677,0.3174030658250676,0.8552730187355976,6911
DSP,RandomForest,0.03676767676767677,0.3189810640216411,0.8552730187355976,6911
DSP,RandomForest,0.037171717171717175,0.3189810640216411,0.8552730187355976,6911
DSP,RandomForest,0.037171717171717175,0.3203336339044184,0.8552730187355976,6911
DSP,RandomForest,0.037575757575757575,0.3203336339044184,0.8552730187355976,6911
DSP,RandomForest,0.037575757575757575,0.3205590622182146,0.8552730187355976,6911
DSP,RandomForest,0.03797979797979798,0.3205590622182146,0.8552730187355976,6911
DSP,RandomForest,0.03797979797979798,0.3221370604147881,0.8552730187355976,6911
DSP,RandomForest,0.03878787878787879,0.3221370604147881,0.8552730187355976,6911
DSP,RandomForest,0.03878787878787879,0.32506762849413884,0.8552730187355976,6911
DSP,RandomForest,0.039191919191919194,0.32506762849413884,0.8552730187355976,6911
DSP,RandomForest,0.039191919191919194,0.3291253381424707,0.8552730187355976,6911
DSP,RandomForest,0.039595959595959594,0.3291253381424707,0.8552730187355976,6911
DSP,RandomForest,0.039595959595959594,0.3311541929666366,0.8552730187355976,6911
DSP,RandomForest,0.04040404040404041,0.3311541929666366,0.8552730187355976,6911
DSP,RandomForest,0.04040404040404041,0.3318304779080252,0.8552730187355976,6911
DSP,RandomForest,0.04080808080808081,0.3318304779080252,0.8552730187355976,6911
DSP,RandomForest,0.04080808080808081,0.33543733092876465,0.8552730187355976,6911
DSP,RandomForest,0.041212121212121214,0.33543733092876465,0.8552730187355976,6911
DSP,RandomForest,0.041212121212121214,0.3363390441839495,0.8552730187355976,6911
DSP,RandomForest,0.041616161616161614,0.3363390441839495,0.8552730187355976,6911
DSP,RandomForest,0.041616161616161614,0.33701532912533816,0.8552730187355976,6911
DSP,RandomForest,0.04202020202020202,0.33701532912533816,0.8552730187355976,6911
DSP,RandomForest,0.04202020202020202,0.33724075743913434,0.8552730187355976,6911
DSP,RandomForest,0.04242424242424243,0.33724075743913434,0.8552730187355976,6911
DSP,RandomForest,0.04242424242424243,0.3390441839495041,0.8552730187355976,6911
DSP,RandomForest,0.042828282828282827,0.3390441839495041,0.8552730187355976,6911
DSP,RandomForest,0.042828282828282827,0.33926961226330027,0.8552730187355976,6911
DSP,RandomForest,0.04323232323232323,0.33926961226330027,0.8552730187355976,6911
DSP,RandomForest,0.04323232323232323,0.3394950405770965,0.8552730187355976,6911
DSP,RandomForest,0.04363636363636364,0.3394950405770965,0.8552730187355976,6911
DSP,RandomForest,0.04363636363636364,0.3417493237150586,0.8552730187355976,6911
DSP,RandomForest,0.04404040404040404,0.3417493237150586,0.8552730187355976,6911
DSP,RandomForest,0.04404040404040404,0.34220018034265104,0.8552730187355976,6911
DSP,RandomForest,0.044444444444444446,0.34220018034265104,0.8552730187355976,6911
DSP,RandomForest,0.044444444444444446,0.34490532010820557,0.8552730187355976,6911
DSP,RandomForest,0.044848484848484846,0.34490532010820557,0.8552730187355976,6911
DSP,RandomForest,0.044848484848484846,0.3451307484220018,0.8552730187355976,6911
DSP,RandomForest,0.04525252525252525,0.3451307484220018,0.8552730187355976,6911
DSP,RandomForest,0.04525252525252525,0.345356176735798,0.8552730187355976,6911
DSP,RandomForest,0.04565656565656566,0.345356176735798,0.8552730187355976,6911
DSP,RandomForest,0.04565656565656566,0.3462578899909829,0.8552730187355976,6911
DSP,RandomForest,0.04606060606060606,0.3462578899909829,0.8552730187355976,6911
DSP,RandomForest,0.04606060606060606,0.3503155996393147,0.8552730187355976,6911
DSP,RandomForest,0.04606060606060606,0.3507664562669071,0.8552730187355976,6911
DSP,RandomForest,0.04606060606060606,0.35640216411181247,0.8552730187355976,6911
DSP,RandomForest,0.04686868686868687,0.35640216411181247,0.8552730187355976,6911
DSP,RandomForest,0.04686868686868687,0.3593327321911632,0.8552730187355976,6911
DSP,RandomForest,0.04686868686868687,0.35978358881875566,0.8552730187355976,6911
DSP,RandomForest,0.04686868686868687,0.36000901713255185,0.8552730187355976,6911
DSP,RandomForest,0.04727272727272727,0.36000901713255185,0.8552730187355976,6911
DSP,RandomForest,0.04727272727272727,0.36045987376014427,0.8552730187355976,6911
DSP,RandomForest,0.04767676767676768,0.36045987376014427,0.8552730187355976,6911
DSP,RandomForest,0.04767676767676768,0.3624887285843102,0.8552730187355976,6911
DSP,RandomForest,0.04808080808080808,0.3624887285843102,0.8552730187355976,6911
DSP,RandomForest,0.04808080808080808,0.3658701532912534,0.8552730187355976,6911
DSP,RandomForest,0.04888888888888889,0.3658701532912534,0.8552730187355976,6911
DSP,RandomForest,0.04888888888888889,0.37037871956717766,0.8552730187355976,6911
DSP,RandomForest,0.04929292929292929,0.37037871956717766,0.8552730187355976,6911
DSP,RandomForest,0.04929292929292929,0.3735347159603246,0.8552730187355976,6911
DSP,RandomForest,0.0496969696969697,0.3735347159603246,0.8552730187355976,6911
DSP,RandomForest,0.0496969696969697,0.3751127141568981,0.8552730187355976,6911
DSP,RandomForest,0.050101010101010104,0.3751127141568981,0.8552730187355976,6911
DSP,RandomForest,0.050101010101010104,0.3780432822362489,0.8552730187355976,6911
DSP,RandomForest,0.050505050505050504,0.3780432822362489,0.8552730187355976,6911
DSP,RandomForest,0.050505050505050504,0.3787195671776375,0.8552730187355976,6911
DSP,RandomForest,0.05090909090909091,0.3787195671776375,0.8552730187355976,6911
DSP,RandomForest,0.05090909090909091,0.37894499549143373,0.8552730187355976,6911
DSP,RandomForest,0.05131313131313131,0.37894499549143373,0.8552730187355976,6911
DSP,RandomForest,0.05131313131313131,0.3791704238052299,0.8552730187355976,6911
DSP,RandomForest,0.052121212121212124,0.3791704238052299,0.8552730187355976,6911
DSP,RandomForest,0.052121212121212124,0.38052299368800724,0.8552730187355976,6911
DSP,RandomForest,0.052525252525252523,0.38052299368800724,0.8552730187355976,6911
DSP,RandomForest,0.052525252525252523,0.3821009918845807,0.8552730187355976,6911
DSP,RandomForest,0.05292929292929293,0.3821009918845807,0.8552730187355976,6911
DSP,RandomForest,0.05292929292929293,0.3852569882777277,0.8552730187355976,6911
DSP,RandomForest,0.05333333333333334,0.3852569882777277,0.8552730187355976,6911
DSP,RandomForest,0.05333333333333334,0.38773669972948605,0.8552730187355976,6911
DSP,RandomForest,0.053737373737373736,0.38773669972948605,0.8552730187355976,6911
DSP,RandomForest,0.053737373737373736,0.3886384129846709,0.8552730187355976,6911
DSP,RandomForest,0.05414141414141414,0.3886384129846709,0.8552730187355976,6911
DSP,RandomForest,0.05414141414141414,0.39179440937781784,0.8552730187355976,6911
DSP,RandomForest,0.05454545454545454,0.39179440937781784,0.8552730187355976,6911
DSP,RandomForest,0.05454545454545454,0.3924706943192065,0.8552730187355976,6911
DSP,RandomForest,0.05494949494949495,0.3924706943192065,0.8552730187355976,6911
DSP,RandomForest,0.05494949494949495,0.39517583408476104,0.8552730187355976,6911
DSP,RandomForest,0.055353535353535356,0.39517583408476104,0.8552730187355976,6911
DSP,RandomForest,0.055353535353535356,0.3963029756537421,0.8552730187355976,6911
DSP,RandomForest,0.055757575757575756,0.3963029756537421,0.8552730187355976,6911
DSP,RandomForest,0.055757575757575756,0.3969792605951307,0.8552730187355976,6911
DSP,RandomForest,0.05616161616161616,0.3969792605951307,0.8552730187355976,6911
DSP,RandomForest,0.05616161616161616,0.39900811541929665,0.8552730187355976,6911
DSP,RandomForest,0.05656565656565657,0.39900811541929665,0.8552730187355976,6911
DSP,RandomForest,0.05656565656565657,0.4003606853020739,0.8552730187355976,6911
DSP,RandomForest,0.05696969696969697,0.4003606853020739,0.8552730187355976,6911
DSP,RandomForest,0.05696969696969697,0.412082957619477,0.8552730187355976,6911
DSP,RandomForest,0.057373737373737375,0.412082957619477,0.8552730187355976,6911
DSP,RandomForest,0.057373737373737375,0.41275924256086566,0.8552730187355976,6911
DSP,RandomForest,0.057777777777777775,0.41275924256086566,0.8552730187355976,6911
DSP,RandomForest,0.057777777777777775,0.41298467087466184,0.8552730187355976,6911
DSP,RandomForest,0.05818181818181818,0.41298467087466184,0.8552730187355976,6911
DSP,RandomForest,0.05818181818181818,0.41501352569882777,0.8552730187355976,6911
DSP,RandomForest,0.05858585858585859,0.41501352569882777,0.8552730187355976,6911
DSP,RandomForest,0.05858585858585859,0.4159152389540126,0.8552730187355976,6911
DSP,RandomForest,0.05898989898989899,0.4159152389540126,0.8552730187355976,6911
DSP,RandomForest,0.05898989898989899,0.41636609558160503,0.8552730187355976,6911
DSP,RandomForest,0.059393939393939395,0.41636609558160503,0.8552730187355976,6911
DSP,RandomForest,0.059393939393939395,0.4188458070333634,0.8552730187355976,6911
DSP,RandomForest,0.0597979797979798,0.4188458070333634,0.8552730187355976,6911
DSP,RandomForest,0.0597979797979798,0.4222272317403066,0.8552730187355976,6911
DSP,RandomForest,0.0602020202020202,0.4222272317403066,0.8552730187355976,6911
DSP,RandomForest,0.0602020202020202,0.42335437330928766,0.8552730187355976,6911
DSP,RandomForest,0.06060606060606061,0.42335437330928766,0.8552730187355976,6911
DSP,RandomForest,0.06060606060606061,0.4238052299368801,0.8552730187355976,6911
DSP,RandomForest,0.06101010101010101,0.4238052299368801,0.8552730187355976,6911
DSP,RandomForest,0.06101010101010101,0.4265103697024346,0.8552730187355976,6911
DSP,RandomForest,0.06181818181818182,0.4265103697024346,0.8552730187355976,6911
DSP,RandomForest,0.06181818181818182,0.4296663660955816,0.8552730187355976,6911
DSP,RandomForest,0.06222222222222222,0.4296663660955816,0.8552730187355976,6911
DSP,RandomForest,0.06222222222222222,0.4298917944093778,0.8552730187355976,6911
DSP,RandomForest,0.06262626262626263,0.4298917944093778,0.8552730187355976,6911
DSP,RandomForest,0.06262626262626263,0.43124436429215507,0.8552730187355976,6911
DSP,RandomForest,0.06262626262626263,0.43169522091974755,0.8552730187355976,6911
DSP,RandomForest,0.06262626262626263,0.43349864743011723,0.8552730187355976,6911
DSP,RandomForest,0.06303030303030303,0.43349864743011723,0.8552730187355976,6911
DSP,RandomForest,0.06303030303030303,0.43507664562669074,0.8552730187355976,6911
DSP,RandomForest,0.06343434343434344,0.43507664562669074,0.8552730187355976,6911
DSP,RandomForest,0.06343434343434344,0.43575293056807934,0.8552730187355976,6911
DSP,RandomForest,0.06383838383838383,0.43575293056807934,0.8552730187355976,6911
DSP,RandomForest,0.06383838383838383,0.43755635707844903,0.8552730187355976,6911
DSP,RandomForest,0.06424242424242424,0.43755635707844903,0.8552730187355976,6911
DSP,RandomForest,0.06424242424242424,0.4382326420198377,0.8552730187355976,6911
DSP,RandomForest,0.06505050505050505,0.4382326420198377,0.8552730187355976,6911
DSP,RandomForest,0.06505050505050505,0.43913435527502254,0.8552730187355976,6911
DSP,RandomForest,0.06545454545454546,0.43913435527502254,0.8552730187355976,6911
DSP,RandomForest,0.06545454545454546,0.43958521190261496,0.8552730187355976,6911
DSP,RandomForest,0.06585858585858585,0.43958521190261496,0.8552730187355976,6911
DSP,RandomForest,0.06585858585858585,0.4398106402164112,0.8552730187355976,6911
DSP,RandomForest,0.06626262626262626,0.4398106402164112,0.8552730187355976,6911
DSP,RandomForest,0.06626262626262626,0.44251577998196573,0.8552730187355976,6911
DSP,RandomForest,0.06626262626262626,0.44296663660955815,0.8552730187355976,6911
DSP,RandomForest,0.06626262626262626,0.4431920649233544,0.8552730187355976,6911
DSP,RandomForest,0.06707070707070707,0.4431920649233544,0.8552730187355976,6911
DSP,RandomForest,0.06707070707070707,0.4454463480613165,0.8552730187355976,6911
DSP,RandomForest,0.06747474747474748,0.4454463480613165,0.8552730187355976,6911
DSP,RandomForest,0.06747474747474748,0.44612263300270516,0.8552730187355976,6911
DSP,RandomForest,0.06787878787878789,0.44612263300270516,0.8552730187355976,6911
DSP,RandomForest,0.06787878787878789,0.4474752028854824,0.8552730187355976,6911
DSP,RandomForest,0.06828282828282828,0.4474752028854824,0.8552730187355976,6911
DSP,RandomForest,0.06828282828282828,0.44792605951307485,0.8552730187355976,6911
DSP,RandomForest,0.06868686868686869,0.44792605951307485,0.8552730187355976,6911
DSP,RandomForest,0.06868686868686869,0.44950405770964835,0.8552730187355976,6911
DSP,RandomForest,0.06909090909090909,0.44950405770964835,0.8552730187355976,6911
DSP,RandomForest,0.06909090909090909,0.45175834084761046,0.8552730187355976,6911
DSP,RandomForest,0.0694949494949495,0.45175834084761046,0.8552730187355976,6911
DSP,RandomForest,0.0694949494949495,0.4522091974752029,0.8552730187355976,6911
DSP,RandomForest,0.0698989898989899,0.4522091974752029,0.8552730187355976,6911
DSP,RandomForest,0.0698989898989899,0.4524346257889991,0.8552730187355976,6911
DSP,RandomForest,0.0703030303030303,0.4524346257889991,0.8552730187355976,6911
DSP,RandomForest,0.0703030303030303,0.4578449053201082,0.8552730187355976,6911
DSP,RandomForest,0.0707070707070707,0.4578449053201082,0.8552730187355976,6911
DSP,RandomForest,0.0707070707070707,0.4643823264201984,0.8552730187355976,6911
DSP,RandomForest,0.07111111111111111,0.4643823264201984,0.8552730187355976,6911
DSP,RandomForest,0.07111111111111111,0.4648331830477908,0.8552730187355976,6911
DSP,RandomForest,0.07151515151515152,0.4648331830477908,0.8552730187355976,6911
DSP,RandomForest,0.07151515151515152,0.4722723174030658,0.8552730187355976,6911
DSP,RandomForest,0.07191919191919192,0.4722723174030658,0.8552730187355976,6911
DSP,RandomForest,0.07191919191919192,0.47407574391343554,0.8552730187355976,6911
DSP,RandomForest,0.07232323232323232,0.47407574391343554,0.8552730187355976,6911
DSP,RandomForest,0.07232323232323232,0.47610459873760147,0.8552730187355976,6911
DSP,RandomForest,0.07272727272727272,0.47610459873760147,0.8552730187355976,6911
DSP,RandomForest,0.07272727272727272,0.47971145175834085,0.8552730187355976,6911
DSP,RandomForest,0.07313131313131313,0.47971145175834085,0.8552730187355976,6911
DSP,RandomForest,0.07313131313131313,0.4837691614066727,0.8552730187355976,6911
DSP,RandomForest,0.07353535353535354,0.4837691614066727,0.8552730187355976,6911
DSP,RandomForest,0.07353535353535354,0.48692515779981965,0.8552730187355976,6911
DSP,RandomForest,0.07393939393939394,0.48692515779981965,0.8552730187355976,6911
DSP,RandomForest,0.07393939393939394,0.49346257889990985,0.8552730187355976,6911
DSP,RandomForest,0.07474747474747474,0.49346257889990985,0.8552730187355976,6911
DSP,RandomForest,0.07474747474747474,0.49413886384129846,0.8552730187355976,6911
DSP,RandomForest,0.07515151515151515,0.49413886384129846,0.8552730187355976,6911
DSP,RandomForest,0.07515151515151515,0.49594229035166815,0.8552730187355976,6911
DSP,RandomForest,0.07555555555555556,0.49594229035166815,0.8552730187355976,6911
DSP,RandomForest,0.07555555555555556,0.5009017132551848,0.8552730187355976,6911
DSP,RandomForest,0.07595959595959596,0.5009017132551848,0.8552730187355976,6911
DSP,RandomForest,0.07595959595959596,0.5022542831379622,0.8552730187355976,6911
DSP,RandomForest,0.07636363636363637,0.5022542831379622,0.8552730187355976,6911
DSP,RandomForest,0.07636363636363637,0.503155996393147,0.8552730187355976,6911
DSP,RandomForest,0.07717171717171717,0.503155996393147,0.8552730187355976,6911
DSP,RandomForest,0.07717171717171717,0.5069882777276826,0.8552730187355976,6911
DSP,RandomForest,0.07757575757575758,0.5069882777276826,0.8552730187355976,6911
DSP,RandomForest,0.07757575757575758,0.5092425608656447,0.8552730187355976,6911
DSP,RandomForest,0.07797979797979798,0.5092425608656447,0.8552730187355976,6911
DSP,RandomForest,0.07797979797979798,0.5101442741208295,0.8552730187355976,6911
DSP,RandomForest,0.07838383838383839,0.5101442741208295,0.8552730187355976,6911
DSP,RandomForest,0.07838383838383839,0.5121731289449954,0.8552730187355976,6911
DSP,RandomForest,0.07878787878787878,0.5121731289449954,0.8552730187355976,6911
DSP,RandomForest,0.07878787878787878,0.5144274120829576,0.8552730187355976,6911
DSP,RandomForest,0.07919191919191919,0.5144274120829576,0.8552730187355976,6911
DSP,RandomForest,0.07919191919191919,0.5155545536519387,0.8552730187355976,6911
DSP,RandomForest,0.0795959595959596,0.5155545536519387,0.8552730187355976,6911
DSP,RandomForest,0.0795959595959596,0.5169071235347159,0.8552730187355976,6911
DSP,RandomForest,0.08,0.5169071235347159,0.8552730187355976,6911
DSP,RandomForest,0.08,0.518034265103697,0.8552730187355976,6911
DSP,RandomForest,0.08040404040404041,0.518034265103697,0.8552730187355976,6911
DSP,RandomForest,0.08040404040404041,0.5200631199278629,0.8552730187355976,6911
DSP,RandomForest,0.08080808080808081,0.5200631199278629,0.8552730187355976,6911
DSP,RandomForest,0.08080808080808081,0.5238954012623985,0.8552730187355976,6911
DSP,RandomForest,0.08121212121212121,0.5238954012623985,0.8552730187355976,6911
DSP,RandomForest,0.08121212121212121,0.5241208295761948,0.8552730187355976,6911
DSP,RandomForest,0.08242424242424243,0.5241208295761948,0.8552730187355976,6911
DSP,RandomForest,0.08242424242424243,0.5252479711451759,0.8552730187355976,6911
DSP,RandomForest,0.08282828282828283,0.5252479711451759,0.8552730187355976,6911
DSP,RandomForest,0.08282828282828283,0.5268259693417493,0.8552730187355976,6911
DSP,RandomForest,0.08323232323232323,0.5268259693417493,0.8552730187355976,6911
DSP,RandomForest,0.08323232323232323,0.5277276825969341,0.8552730187355976,6911
DSP,RandomForest,0.08363636363636363,0.5277276825969341,0.8552730187355976,6911
DSP,RandomForest,0.08363636363636363,0.5284039675383229,0.8552730187355976,6911
DSP,RandomForest,0.08404040404040404,0.5284039675383229,0.8552730187355976,6911
DSP,RandomForest,0.08404040404040404,0.5293056807935077,0.8552730187355976,6911
DSP,RandomForest,0.08444444444444445,0.5293056807935077,0.8552730187355976,6911
DSP,RandomForest,0.08444444444444445,0.5333633904418394,0.8552730187355976,6911
DSP,RandomForest,0.08525252525252525,0.5333633904418394,0.8552730187355976,6911
DSP,RandomForest,0.08525252525252525,0.534941388638413,0.8552730187355976,6911
DSP,RandomForest,0.08565656565656565,0.534941388638413,0.8552730187355976,6911
DSP,RandomForest,0.08565656565656565,0.5358431018935979,0.8552730187355976,6911
DSP,RandomForest,0.08606060606060606,0.5358431018935979,0.8552730187355976,6911
DSP,RandomForest,0.08606060606060606,0.5369702434625789,0.8552730187355976,6911
DSP,RandomForest,0.08686868686868687,0.5369702434625789,0.8552730187355976,6911
DSP,RandomForest,0.08686868686868687,0.53809738503156,0.8552730187355976,6911
DSP,RandomForest,0.08727272727272728,0.53809738503156,0.8552730187355976,6911
DSP,RandomForest,0.08727272727272728,0.5385482416591524,0.8552730187355976,6911
DSP,RandomForest,0.08767676767676767,0.5385482416591524,0.8552730187355976,6911
DSP,RandomForest,0.08767676767676767,0.539224526600541,0.8552730187355976,6911
DSP,RandomForest,0.08808080808080808,0.539224526600541,0.8552730187355976,6911
DSP,RandomForest,0.08808080808080808,0.5399008115419297,0.8552730187355976,6911
DSP,RandomForest,0.08848484848484849,0.5399008115419297,0.8552730187355976,6911
DSP,RandomForest,0.08848484848484849,0.5428313796212805,0.8552730187355976,6911
DSP,RandomForest,0.0892929292929293,0.5428313796212805,0.8552730187355976,6911
DSP,RandomForest,0.0892929292929293,0.5430568079350766,0.8552730187355976,6911
DSP,RandomForest,0.08969696969696969,0.5430568079350766,0.8552730187355976,6911
DSP,RandomForest,0.08969696969696969,0.5432822362488728,0.8552730187355976,6911
DSP,RandomForest,0.0901010101010101,0.5432822362488728,0.8552730187355976,6911
DSP,RandomForest,0.0901010101010101,0.5462128043282236,0.8552730187355976,6911
DSP,RandomForest,0.0905050505050505,0.5462128043282236,0.8552730187355976,6911
DSP,RandomForest,0.0905050505050505,0.5466636609558161,0.8552730187355976,6911
DSP,RandomForest,0.09090909090909091,0.5466636609558161,0.8552730187355976,6911
DSP,RandomForest,0.09090909090909091,0.5500450856627592,0.8552730187355976,6911
DSP,RandomForest,0.09131313131313132,0.5500450856627592,0.8552730187355976,6911
DSP,RandomForest,0.09131313131313132,0.5527502254283138,0.8552730187355976,6911
DSP,RandomForest,0.09212121212121212,0.5527502254283138,0.8552730187355976,6911
DSP,RandomForest,0.09212121212121212,0.5545536519386834,0.8552730187355976,6911
DSP,RandomForest,0.09252525252525252,0.5545536519386834,0.8552730187355976,6911
DSP,RandomForest,0.09252525252525252,0.5550045085662759,0.8552730187355976,6911
DSP,RandomForest,0.09292929292929293,0.5550045085662759,0.8552730187355976,6911
DSP,RandomForest,0.09292929292929293,0.5556807935076645,0.8552730187355976,6911
DSP,RandomForest,0.09333333333333334,0.5556807935076645,0.8552730187355976,6911
