subject_id,session_num,run_num,trial_idx,pre_pow_05_3hz,pre_pow_8_12hz,post_pow_05_3hz,post_pow_8_12hz,delta_pow_05_3hz,delta_pow_8_12hz
BAP140,3,4,17,,,0.027159159899597454,4.707811398697307e-05,,
BAP140,3,4,18,,,0.0962540401395802,0.000382886399075277,,
BAP140,3,4,19,,,0.01734608479306318,3.872165391001976e-05,,
BAP140,3,4,20,,,0.017046183059556387,0.0003806030163062108,,
BAP140,3,4,21,,,0.009912341287448423,0.00033887050734851337,,
BAP140,3,4,22,0.0,0.0,0.04473958156097407,5.780698234373158e-05,0.04473958156097407,5.780698234373158e-05
BAP140,3,4,23,,,0.01407144469354737,2.9146472093093396e-05,,
BAP140,3,4,24,,,0.025415789604428748,0.00041782580999038773,,
BAP140,3,4,25,,,0.005369516053768683,2.5163589419921036e-05,,
BAP140,3,4,26,0.0,1.4543448555854691e-06,0.002484488138747991,2.388174406070696e-05,0.002484488138747991,2.242739920512149e-05
BAP140,3,4,27,,,0.05092716470746256,0.00019531252772702885,,
BAP140,3,4,28,0.0,0.0,0.0011301270282626356,9.861397953170881e-05,0.0011301270282626356,9.861397953170881e-05
BAP140,3,4,29,,,0.006835680329719586,1.2593396859754036e-05,,
BAP140,3,4,30,,,0.00648471359279679,2.7745111087813698e-05,,
BAP140,3,5,1,,,0.013328147907103797,0.0002276805811827576,,
BAP140,3,5,2,,,0.015948478064113626,0.00031781091675890693,,
BAP140,3,5,3,,,0.010234120969850527,2.243847618360196e-05,,
BAP140,3,5,4,,,0.035543135394624975,0.0004979393711855519,,
BAP140,3,5,5,0.0,2.5005421158352373e-35,0.0033631290433589673,1.9975428147188192e-05,0.0033631290433589673,1.9975428147188192e-05
BAP140,3,5,6,,,0.01729412690981295,3.198491013944545e-05,,
BAP140,3,5,7,,,0.044806517856404576,0.0006415265944204965,,
BAP140,3,5,8,,,0.013456237555148725,1.0523806268385605e-05,,
BAP140,3,5,9,,,0.02832891193979202,0.0001221036330648484,,
BAP140,3,5,10,,,0.01376147389987837,1.5057554771216353e-05,,
BAP140,3,5,11,0.0,0.0,0.0029935597957015687,8.868248416303958e-06,0.0029935597957015687,8.868248416303958e-06
BAP140,3,5,12,,,0.012688759566919864,2.402118227608231e-05,,
BAP140,3,5,13,,,0.008306356572102058,7.336452109485879e-05,,
BAP140,3,5,14,,,0.053539883488103526,7.035114853525902e-05,,
BAP140,3,5,15,,,0.011531253723132103,2.366115902304414e-05,,
BAP140,3,5,16,,,0.023391089914103047,3.510603598071251e-05,,
BAP140,3,5,17,0.0,0.0,0.016522438070381822,5.015999199835547e-05,0.016522438070381822,5.015999199835547e-05
BAP140,3,5,18,,,0.011614346299715361,1.3273132349100385e-05,,
BAP140,3,5,19,,,0.020149602848152124,0.0002506757362326401,,
BAP140,3,5,20,,,0.019779369055349133,5.6132138039031497e-05,,
BAP140,3,5,21,0.0,6.494697264245235e-35,0.032382126657722395,9.604047381047887e-05,0.032382126657722395,9.604047381047887e-05
BAP140,3,5,22,,,0.012664990104647215,2.9889176031513362e-05,,
BAP140,3,5,23,,,0.009588468665661003,1.5668139492224652e-05,,
BAP140,3,5,24,,,0.02619045451263559,3.4384879615523304e-05,,
BAP140,3,5,25,0.0,0.0,0.019653199345654307,6.26969563556542e-06,0.019653199345654307,6.26969563556542e-06
BAP140,3,5,26,,,0.01037695912504604,1.9244950133636855e-05,,
BAP140,3,5,27,0.0,3.0089986120275146e-34,0.006341112007515982,8.281465257831147e-06,0.006341112007515982,8.281465257831147e-06
BAP140,3,5,28,,,0.01872708074341749,1.6246722299998892e-05,,
BAP140,3,5,29,,,0.0033395078999709734,1.1448284640384352e-05,,
BAP140,3,5,30,,,0.014363151805680555,2.3235993640415638e-05,,
BAP145,2,1,2,,,0.000808274142365984,2.0174137575204077e-05,,
BAP145,2,1,3,,,0.029550927769495566,3.8176521588419674e-05,,
BAP145,2,1,4,,,0.00154880688222106,2.4750801802654177e-06,,
BAP145,2,1,5,,,0.009315672282744332,0.00016051311992130592,,
BAP145,2,1,6,,,0.02978239304426381,0.00026913650725990195,,
BAP145,2,1,7,0.0,0.0,0.008698510171667255,0.0003737879958944551,0.008698510171667255,0.0003737879958944551
BAP145,2,1,8,,,0.007280030588680847,9.78886150724633e-06,,
BAP145,2,1,9,,,0.2794734872491675,0.0004079226076408833,,
BAP145,2,1,10,,,0.013954172329850554,1.9344714248321603e-05,,
BAP145,2,1,11,,,0.14996044854499174,0.00024119055458224621,,
BAP145,2,1,12,0.0,2.581779015438755e-34,0.001969614834517069,4.0689672035950756e-05,0.001969614834517069,4.0689672035950756e-05
BAP145,2,1,13,,,0.013669905108409756,3.107448115016873e-05,,
BAP145,2,1,14,,,0.027288398341433075,3.760964640563329e-05,,
BAP145,2,1,15,,,0.025886979500876983,3.1314372331763076e-05,,
BAP145,2,1,16,,,0.14393060426938983,0.000447422092890815,,
BAP145,2,1,17,,,0.023589214015935035,2.0144069857366093e-05,,
BAP145,2,1,18,,,0.3966529807644124,0.000443998747923001,,
BAP145,2,1,19,,,0.005838979946335638,0.00013635130322962906,,
BAP145,2,1,20,0.0,0.0,0.0021492907185730425,3.4450317668129666e-05,0.0021492907185730425,3.4450317668129666e-05
BAP145,2,1,21,,,0.015649335137237357,0.0006333105009973248,,
BAP145,2,1,22,0.0,2.581779015438755e-34,0.016273191074067814,5.458361050502368e-05,0.016273191074067814,5.458361050502368e-05
BAP145,2,1,23,,,0.022096407461651833,0.00013025145364449129,,
BAP145,2,1,24,,,0.024782532806266126,8.589446448568219e-06,,
BAP145,2,1,25,,,0.10972441256773272,0.0001855138397175454,,
BAP145,2,1,26,,,0.012049149005064853,2.6755788913141774e-05,,
BAP145,2,1,27,,,0.0349883261754195,2.21892651456909e-05,,
BAP145,2,1,28,0.0,1.1083636475191944e-07,0.013868774937638861,2.2897089884986086e-05,0.013868774937638861,2.2786253520234165e-05
BAP145,2,1,29,0.0,3.4209547034923823e-35,0.0032643165546907375,2.7933130782453692e-05,0.0032643165546907375,2.7933130782453692e-05
BAP145,2,1,30,,,0.004198445664753046,0.00011859720340597459,,
BAP145,2,2,1,,,0.0028060008846041273,1.1329525292596482e-05,,
BAP145,2,2,2,,,0.013658294475478356,0.00042990128122196813,,
BAP145,2,2,3,,,0.026426553740824227,0.00032708029301536197,,
BAP145,2,2,4,,,0.027492477073061447,8.820076033400953e-06,,
BAP145,2,2,5,,,0.05344710273916494,0.0002921409594659572,,
BAP145,2,2,6,0.0,4.624451825503565e-34,0.0014064053453773286,4.384990425934136e-05,0.0014064053453773286,4.384990425934136e-05
BAP145,2,2,7,,,0.20308117347287463,0.0005276027021413618,,
BAP145,2,2,8,0.0,2.581779015438755e-34,0.0030752367077736004,5.6725746427048845e-06,0.0030752367077736004,5.6725746427048845e-06
BAP145,2,2,9,,,0.06450684783566821,9.194804840340456e-05,,
BAP145,2,2,10,,,0.012272529061627258,0.00034968003285338527,,
BAP145,2,2,11,0.0,0.0,0.011551087903895153,9.320299547208742e-05,0.011551087903895153,9.320299547208742e-05
BAP145,2,2,12,,,0.018404160774714434,0.00046025986363363376,,
BAP145,2,2,13,,,0.0068924235046602155,1.4221200692390005e-05,,
BAP145,2,2,14,,,0.01659734204282718,4.937816829697265e-06,,
BAP145,2,2,15,,,0.12172068261141845,0.00038100995519539026,,
BAP145,2,2,16,,,0.016941184219195462,1.0498522255528017e-05,,
BAP145,2,2,17,,,0.02818651072206506,4.363084289522141e-05,,
BAP145,2,2,18,,,0.026100077664785754,6.841277289243886e-06,,
BAP145,2,2,19,,,0.026834585238476025,0.0009414961155771681,,
BAP145,2,2,20,0.0,2.8505879822776907e-08,0.01959337586401411,0.00047440194330431503,0.01959337586401411,0.00047437343742449224
BAP145,2,2,21,,,0.01231535920010609,2.493412804790032e-05,,
BAP145,2,2,22,,,0.024954735734203586,2.4887027946010568e-05,,
BAP145,2,2,23,,,0.16701062759923302,0.00032593301167702435,,
BAP145,2,2,24,,,0.03833701032161245,2.7825251010072476e-06,,
BAP145,2,2,25,0.0,0.0,0.0013974176793292176,8.686394565036911e-05,0.0013974176793292176,8.686394565036911e-05
BAP145,2,2,26,,,0.0067597937567045255,3.1615817737073844e-05,,
BAP145,2,2,27,0.0,0.0,0.006562057027497325,2.2887316498671834e-05,0.006562057027497325,2.2887316498671834e-05
BAP145,2,2,28,,,0.03004074942631121,4.832885752392498e-06,,
BAP145,2,2,29,,,0.003849862192531405,0.00013094660127771257,,
BAP145,2,2,30,,,0.031031419993392484,3.063877587763449e-05,,
BAP145,2,3,1,,,0.049838115719354,0.00022058968044032964,,
BAP145,2,3,2,,,0.00563687930096894,3.3581004895099756e-05,,
BAP145,2,3,3,,,0.013394278590446979,0.0003952810683708364,,
BAP145,2,3,4,0.0,0.0,0.001466390069684311,5.858372249886562e-06,0.001466390069684311,5.858372249886562e-06
BAP145,2,3,5,,,0.020041625516138882,3.6682944592277855e-05,,
BAP145,2,3,6,0.0,4.624451825503565e-34,0.00745601165422634,5.283930665172677e-06,0.00745601165422634,5.283930665172677e-06
BAP145,2,3,7,,,0.051937350897850953,1.4246831368271743e-05,,
BAP145,2,3,8,,,0.01920129253591693,3.7526497733779356e-05,,
BAP145,2,3,9,,,0.15389666512076294,0.00027042784225650646,,
BAP145,2,3,10,,,0.022796582101217076,7.955558079336613e-06,,
BAP145,2,3,11,0.0,2.581779015438755e-34,0.08413410567722401,0.0008135203904724016,0.08413410567722401,0.0008135203904724016
BAP145,2,3,12,,,0.14965108760493495,0.0028947914177487846,,
BAP145,2,3,13,,,0.027846108550251963,7.780582790043341e-05,,
BAP145,2,3,14,,,0.005547978346438418,4.452027180598253e-06,,
BAP145,2,3,15,,,0.042427226133273585,4.181121058210434e-05,,
BAP145,2,3,16,,,0.026041975564124693,2.121253590558976e-05,,
BAP145,2,3,17,,,0.9125433841787639,0.0005933361109813655,,
BAP145,2,3,18,,,0.007831185863474987,5.040213870517293e-06,,
BAP145,2,3,19,0.0,2.581779015438755e-34,0.05029952747779072,0.00012951328153236734,0.05029952747779072,0.00012951328153236734
BAP145,2,3,20,,,0.033616342176696304,0.0004174586403147944,,
BAP145,2,3,21,,,0.040152402830041053,5.0057319210748903e-05,,
BAP145,2,3,22,,,0.023828262441935918,1.3963949906714127e-05,,
BAP145,2,3,23,,,0.02474121223199193,0.0007737436029356125,,
BAP145,2,3,24,0.0,2.581779015438755e-34,0.03987876179835036,0.0009620045525286538,0.03987876179835036,0.0009620045525286538
BAP145,2,3,25,,,0.05761299559106266,0.00033349054254085944,,
BAP145,2,3,26,,,0.04934585059946344,0.00032361279436158864,,
BAP145,2,3,27,,,0.01999404498160206,2.0829382887206783e-05,,
BAP145,2,3,28,,,0.12873100767158407,0.00012277146791743102,,
BAP145,2,3,29,,,0.01314899026594096,2.1567087455951944e-05,,
BAP145,2,3,30,0.0,0.0,0.04101437832549616,2.6434319117097627e-05,0.04101437832549616,2.6434319117097627e-05
BAP145,2,4,1,,,0.032062539989926565,3.774132902001917e-05,,
BAP145,2,4,2,,,0.01796692671624244,4.8420253643847246e-05,,
BAP145,2,4,3,,,0.05143149478193415,0.00014651339405584375,,
BAP145,2,4,4,,,0.009344372242817017,5.7567377042381555e-05,,
BAP145,2,4,5,,,0.0032227602597983177,1.0700523799821597e-05,,
BAP145,2,4,6,,,0.014175859863930478,1.7496209381822275e-05,,
BAP145,2,4,7,,,0.051822557946358934,0.00011728366264458202,,
BAP145,2,4,8,0.0,0.0,0.003943161355475464,1.3089338578013305e-05,0.003943161355475464,1.3089338578013305e-05
BAP145,2,4,9,,,0.010511265486260465,3.3084824444566893e-05,,
BAP145,2,4,10,0.0,4.688661072388983e-06,0.0021002563836924697,1.0110599220631998e-05,0.0021002563836924697,5.421938148243015e-06
BAP145,2,4,11,0.0,0.0,0.0024403273650453142,9.862206861310347e-06,0.0024403273650453142,9.862206861310347e-06
BAP145,2,4,12,,,0.008392246213292206,3.441994451820639e-05,,
BAP145,2,4,13,,,0.0034029341267042385,6.200926383827246e-05,,
BAP145,2,4,14,,,0.021112049367026358,7.881699810343286e-05,,
BAP145,2,4,15,,,4.542741753059366e-05,4.482440327854377e-06,,
BAP145,2,4,16,,,0.024178806045312126,5.291074930971843e-05,,
BAP145,2,4,17,,,0.0049683592966591975,4.82664827949974e-05,,
BAP145,2,4,18,,,0.0012533700051962293,1.752553768429305e-05,,
BAP145,2,4,19,,,0.014088957876076832,1.0755729786513907e-05,,
BAP145,2,4,20,,,0.05346520460113608,2.50157166277972e-06,,
BAP145,2,4,21,,,3.379067157477887e-05,1.9378033849340716e-07,,
BAP145,2,4,22,,,0.022961266675861625,0.0005527756739827379,,
BAP145,2,4,23,0.0,0.0,0.0014820555915685445,5.4245358493767705e-05,0.0014820555915685445,5.4245358493767705e-05
BAP145,2,4,24,0.0,1.7851243001155956e-05,0.002902007536507253,2.0095150414513815e-05,0.002902007536507253,2.243907413357858e-06
BAP145,2,4,25,,,0.002394654643009621,6.829810896996462e-06,,
BAP145,2,4,26,,,0.03264449486591537,0.00041649715256146026,,
BAP145,2,4,27,,,0.0009577542410980419,3.8211856778675754e-05,,
BAP145,2,4,28,,,0.011055237710379345,0.0004160692004579116,,
BAP145,2,4,29,,,0.0032453149060198356,3.5321777043729074e-05,,
BAP145,2,4,30,0.0,0.0,0.001664432293663273,8.145878937696084e-06,0.001664432293663273,8.145878937696084e-06
BAP145,2,5,1,,,0.01319778785463634,1.4610916237700794e-05,,
BAP145,2,5,2,,,0.035480525364005644,0.00023867859556820655,,
BAP145,2,5,3,,,0.011618012043708215,0.00035015127279491,,
BAP145,2,5,4,,,0.01621425125968752,0.0002086694318827945,,
BAP145,2,5,5,,,0.017697405484834824,0.00020208937359693255,,
BAP145,2,5,6,,,0.021821717560989724,2.548015507594761e-05,,
BAP145,2,5,7,,,0.1894907883938277,0.000770748917100929,,
BAP145,2,5,8,,,0.02146316347101258,1.68904687182814e-05,,
BAP145,2,5,9,,,0.054188503357266785,3.673493440307536e-05,,
BAP145,2,5,10,,,0.07551113870199036,4.578522442738972e-05,,
BAP145,2,5,11,,,0.17002943594893558,0.0001512754270465545,,
BAP145,2,5,12,0.0,0.0,0.023956334109023945,2.0076725501100096e-05,0.023956334109023945,2.0076725501100096e-05
BAP145,2,5,13,,,0.01996823689026242,1.0667906992588124e-05,,
BAP145,2,5,14,,,0.019711018043078267,5.055829293224203e-06,,
BAP145,2,5,15,0.0,0.00015664037182469976,0.02911752816238114,0.0001273545731175984,0.02911752816238114,-2.9285798707101368e-05
BAP145,2,5,16,,,0.002038095128652999,0.00014635717815271668,,
BAP145,2,5,17,0.0,1.1561129563758903e-34,0.006309306302583151,2.538751512975096e-06,0.006309306302583151,2.538751512975096e-06
BAP145,2,5,18,,,0.0188301863997177,0.00015119890872422706,,
BAP145,2,5,19,0.0,2.597878905698098e-34,0.006983246674725342,7.440030730073621e-06,0.006983246674725342,7.440030730073621e-06
BAP145,2,5,20,,,0.060476719761067665,0.0005275283421342292,,
BAP145,2,5,21,0.0,0.0,0.006396811519644306,6.60899690691189e-06,0.006396811519644306,6.60899690691189e-06
BAP145,2,5,22,0.0,0.0,0.015930664398703484,6.391212530220242e-05,0.015930664398703484,6.391212530220242e-05
BAP145,2,5,23,,,0.015154233681459427,5.191197072690323e-05,,
BAP145,2,5,24,,,0.010006659834121365,0.00042130487179410935,,
BAP145,2,5,25,,,0.017043276017592642,9.720028338715641e-06,,
BAP145,2,5,26,,,0.019837946551280215,5.380372414558812e-05,,
BAP145,2,5,27,,,0.0383642841508799,1.0416006679342378e-05,,
BAP145,2,5,28,,,0.14242153879123742,0.0001629965284922054,,
BAP145,2,5,29,,,0.01717754489231198,8.443048945232414e-06,,
BAP145,2,5,30,,,0.02630557841105529,0.00013929920919365525,,
BAP145,3,1,2,,,0.017116856734084626,7.1169818966867745e-06,,
BAP145,3,1,3,,,0.023322629314466076,8.16038519857016e-06,,
BAP145,3,1,4,,,0.005944642850769247,8.619312737750623e-05,,
BAP145,3,1,5,,,0.004440179424564228,3.1456575956550705e-06,,
BAP145,3,1,6,,,0.004639353641602148,5.40146228483555e-06,,
BAP145,3,1,7,,,0.0016405268278078013,6.890886778688551e-06,,
BAP145,3,1,8,,,0.003532027195750628,0.000106571973837364,,
BAP145,3,1,9,,,0.008931379526131409,2.0618534784801178e-05,,
BAP145,3,1,10,,,0.046871228996144806,4.008260991347114e-05,,
BAP145,3,1,11,,,0.02481301358119432,1.4273057339806843e-05,,
BAP145,3,1,12,,,0.006351118533631075,2.99340916382785e-06,,
BAP145,3,1,13,,,0.018162280794573066,3.6146517318716873e-06,,
BAP145,3,1,14,,,0.016254022406140968,1.3957485133636692e-05,,
BAP145,3,1,15,,,0.025916780255917017,4.026305186332971e-05,,
BAP145,3,1,16,,,0.0245151233580996,0.00020708084780336256,,
BAP145,3,1,17,,,0.013901114527605469,1.239140283073272e-05,,
BAP145,3,1,18,,,0.020645557652401836,0.0005344799142436735,,
BAP145,3,1,19,,,0.025424193683544337,0.00011500140368327933,,
BAP145,3,1,20,,,0.02240821565074916,3.5804944294967483e-06,,
BAP145,3,1,21,,,0.011082810956958287,5.244676645869924e-05,,
BAP145,3,1,22,,,0.02623019724974273,0.00022904846838497364,,
BAP145,3,1,23,,,0.05396658137697129,0.00015674552394527556,,
BAP145,3,1,24,,,0.025361753577767446,9.289243443285147e-06,,
BAP145,3,1,25,,,0.19367568556993292,0.00047438185655355525,,
BAP145,3,1,26,,,0.016199995289572805,1.1661222874545783e-05,,
BAP145,3,1,27,,,0.024827750515776653,2.3755660115182858e-05,,
BAP145,3,1,28,,,0.012563888094746775,8.559336802687567e-06,,
BAP145,3,1,29,,,0.06441744808923511,0.00035989533311542614,,
BAP145,3,1,30,,,0.000216199540349562,8.48686467957309e-06,,
BAP145,3,2,1,,,0.01826342130097129,2.4911996767731677e-05,,
BAP145,3,2,2,,,0.09262566945688154,0.00016565380927045198,,
BAP145,3,2,3,,,0.01155797916427458,2.7873937549363437e-05,,
BAP145,3,2,4,,,0.030561711240256282,6.300030603732587e-05,,
BAP145,3,2,5,,,0.03613445636202232,2.7489633009339e-05,,
BAP145,3,2,6,,,0.051728271062822594,0.00026634765392210717,,
BAP145,3,2,7,,,0.0630538591664554,0.00036807071857041407,,
BAP145,3,2,8,,,0.03504685503166316,0.00033376700750899733,,
BAP145,3,2,9,,,0.022004432391902005,3.924143958117081e-05,,
BAP145,3,2,10,,,0.25267743608199583,0.00033068056837759317,,
BAP145,3,2,11,,,0.02685897590761347,0.0001617430329779306,,
BAP145,3,2,12,,,0.04192766802726525,0.0002568696033438969,,
BAP145,3,2,13,,,0.020361819527632698,1.612119928863582e-05,,
BAP145,3,2,14,,,0.01799747894143215,3.365314978084727e-05,,
BAP145,3,2,16,,,0.013654880078024036,2.4243494831509364e-05,,
BAP145,3,2,17,,,0.015468927153719263,4.280175276500511e-05,,
BAP145,3,2,18,,,0.03879442939133105,0.00029726098667778004,,
BAP145,3,2,19,,,0.04152291284805809,0.00019171771171502962,,
BAP145,3,2,20,,,0.05984664730122329,0.0006533465671730334,,
BAP145,3,2,21,,,0.04657341601190307,0.0006143647016574728,,
BAP145,3,2,22,,,0.030094195959524075,0.00017700197447234565,,
BAP145,3,2,23,,,0.06617213855304596,0.0002928779069534895,,
BAP145,3,2,24,,,0.04227409443473086,0.00013798495080028989,,
BAP145,3,2,25,,,0.011913339424116626,4.301659772300161e-05,,
BAP145,3,2,26,,,0.03350875058634245,5.272113871112913e-05,,
BAP145,3,2,27,,,0.030666180940721457,3.96246102910847e-05,,
BAP145,3,2,28,,,0.03379514896294143,4.217116598001229e-05,,
BAP145,3,2,29,,,0.036388028214632495,1.3921419761901181e-05,,
BAP145,3,2,30,,,0.03946153682223544,5.34815999731863e-06,,
BAP145,3,3,1,,,0.08284230344676366,0.000699908764186109,,
BAP145,3,3,2,,,0.008530091757851585,1.848839224075719e-05,,
BAP145,3,3,3,,,0.035964850144899786,0.0004907584817923351,,
BAP145,3,3,4,,,0.016107971485691736,0.00042515324637964883,,
BAP145,3,3,5,,,0.057586362994876406,0.0005373945733140413,,
BAP145,3,3,6,,,0.01780565635822912,1.2912572799721592e-05,,
BAP145,3,3,7,,,0.03445839413578457,2.2392147736383167e-05,,
BAP145,3,3,8,,,0.04429061141818141,3.538150396793329e-05,,
BAP145,3,3,9,,,0.023884833431069546,0.00035802597990770385,,
BAP145,3,3,10,,,0.05641012575859032,0.00031841317803382437,,
BAP145,3,3,11,,,0.02077819933274211,2.0103856554751898e-05,,
BAP145,3,3,12,,,0.026274796196411692,2.3577371442078407e-05,,
BAP145,3,3,13,,,0.0015850171065204624,4.550012355552874e-06,,
BAP145,3,3,14,,,0.1532806757107502,0.0012387818336257604,,
BAP145,3,3,15,,,0.01678803491869122,0.0005926200599137708,,
BAP145,3,3,16,,,0.006180803072307388,0.00038474896010564237,,
BAP145,3,3,17,,,0.008628979052695177,3.13518693857884e-06,,
BAP145,3,3,18,,,0.045002651702217115,2.2188226396115676e-05,,
BAP145,3,3,19,,,0.02909352931907199,0.0005537112331149248,,
BAP145,3,3,20,,,0.0008813105940292422,6.40010165079093e-06,,
BAP145,3,3,21,,,0.032416788160206954,0.0004083716129642278,,
BAP145,3,3,22,,,0.018410472529886507,0.00043754526900143486,,
BAP145,3,3,23,,,0.01394939271636747,5.874135203526739e-06,,
BAP145,3,3,24,,,0.03391139473487305,0.0004143563231377923,,
BAP145,3,3,25,,,0.029462625846415,2.317669743200443e-05,,
BAP145,3,3,26,,,0.03450969848637545,3.3125947646968064e-05,,
BAP145,3,3,27,,,0.021790887886529456,1.814385739457813e-05,,
BAP145,3,3,28,,,0.05083503253610265,0.00016930302654781022,,
BAP145,3,3,29,,,0.015161678997292868,1.5307909321706126e-05,,
BAP145,3,3,30,,,0.03470087601312977,3.7724026601104335e-05,,
BAP145,3,4,1,,,0.015415641134668107,1.2860134254472547e-05,,
BAP145,3,4,2,,,0.0005753211592564501,4.857530958848716e-07,,
BAP145,3,4,3,,,0.08189950710890191,0.000558048054982555,,
BAP145,3,4,4,,,0.022879037854651632,1.784833412416089e-05,,
BAP145,3,4,5,,,0.0005907885121415157,9.898168290204664e-08,,
BAP145,3,4,6,,,0.02804959352585573,0.00016271142833862792,,
BAP145,3,4,7,,,0.06828244573468555,0.0006396373489376114,,
BAP145,3,4,8,,,0.021330444828193133,2.2409235799051842e-05,,
BAP145,3,4,9,,,0.0017694000690827512,2.0744963927831282e-05,,
BAP145,3,4,10,,,0.030243314491830528,7.323859194172825e-05,,
BAP145,3,4,11,,,0.024641586133723883,3.1113494468105945e-05,,
BAP145,3,4,12,,,0.04627798941195571,1.2922874219823346e-05,,
BAP145,3,4,13,,,0.023048513795567563,3.673240655487511e-05,,
BAP145,3,4,14,,,0.0656964145694865,0.0011014672588852642,,
BAP145,3,4,15,,,0.01509302002383874,1.5711090148088836e-05,,
BAP145,3,4,16,,,0.014862136057050852,0.0003434227957214253,,
BAP145,3,4,17,,,0.01983250834464774,1.2541318693114583e-05,,
BAP145,3,4,18,,,0.16715648200804764,0.00031627074574575476,,
BAP145,3,4,19,,,0.020831615786085486,1.8652266673226494e-05,,
BAP145,3,4,20,,,0.3672903100708569,0.00048329317507305917,,
BAP145,3,4,21,,,0.016037662619012984,0.0005947899171150067,,
BAP145,3,4,22,,,0.010973517016669824,0.0004938076704876863,,
BAP145,3,4,23,,,0.002805191580623872,2.6389818869201465e-06,,
BAP145,3,4,24,,,0.03824448252126005,0.00022135419153346936,,
BAP145,3,4,25,,,0.01373349643417031,0.00013615395334360208,,
BAP145,3,4,26,,,0.017505412742408955,0.0003110330293829421,,
BAP145,3,4,27,,,0.008848278851359186,7.539941492789805e-06,,
BAP145,3,4,28,,,0.012336048620109664,3.0125384349473953e-05,,
BAP145,3,4,29,,,0.09608082453987732,0.00036161461273636264,,
BAP145,3,4,30,,,0.09671691801397497,0.0008531713222589617,,
BAP145,3,5,1,,,0.016976749278473195,2.6222352451012153e-05,,
BAP145,3,5,2,,,0.03597312042518571,6.9611189514693596e-06,,
BAP145,3,5,3,,,0.13488153338545023,0.00044290377819978263,,
BAP145,3,5,4,,,0.02685370275495133,0.000542925198541953,,
BAP145,3,5,5,,,0.08668899506376176,0.0002844051580968897,,
BAP145,3,5,6,,,0.031958455658072225,0.0003616725856728602,,
BAP145,3,5,7,,,0.03598684870724122,0.0005878319100943609,,
BAP145,3,5,8,,,0.02815707523272406,3.8635830498411055e-05,,
BAP145,3,5,9,,,0.004970421219426114,0.000276912115017628,,
BAP145,3,5,10,,,0.24280438630624074,0.0005777222330764165,,
BAP145,3,5,11,,,0.027681363007324017,2.5360311502485042e-05,,
BAP145,3,5,12,,,0.028374281658157443,5.553501187445173e-06,,
BAP145,3,5,13,,,0.05185878774025744,0.0006697683707162201,,
BAP145,3,5,14,,,0.034078356150602326,4.065038828319707e-05,,
BAP145,3,5,15,,,0.03425143332779529,4.232706344606372e-06,,
BAP145,3,5,16,,,0.0177998996405516,0.0005137498645258701,,
BAP145,3,5,17,,,0.03373360610371478,4.628789358804422e-05,,
BAP145,3,5,18,,,0.029011267603377272,3.843213095773706e-05,,
BAP145,3,5,19,,,0.5624314930244199,0.0008912398568434379,,
BAP145,3,5,20,,,0.009781078253272292,7.610558313091814e-06,,
BAP145,3,5,21,,,0.01685432529847356,1.3418571779100125e-05,,
BAP145,3,5,22,,,0.21965119753937973,0.00024298464774076303,,
BAP145,3,5,23,,,0.020723435992723784,9.525874594565763e-06,,
BAP145,3,5,24,,,0.09379875633687423,0.00022326040272130945,,
BAP145,3,5,25,,,0.018517990341091067,2.0106582500396483e-05,,
BAP145,3,5,26,,,0.004914392021767977,4.204042397689917e-05,,
BAP145,3,5,27,,,0.028078222633786756,9.095607420489809e-06,,
BAP145,3,5,28,,,0.027791842724589438,3.199532700246418e-05,,
BAP145,3,5,29,,,0.0348823762274989,0.0002822735557371395,,
BAP145,3,5,30,,,0.10958277270707478,8.467715633969237e-05,,
BAP146,2,1,1,,,0.0015339360846695113,2.9419405663845862e-05,,
BAP146,2,1,2,,,0.00916685994202808,1.2192880815947018e-05,,
BAP146,2,1,3,,,0.004906765578071644,4.647531163056575e-05,,
BAP146,2,1,4,,,0.3435737648456917,0.0014068420396390697,,
BAP146,2,1,5,,,0.005634041685319879,2.5482672576456965e-05,,
BAP146,2,1,6,,,0.41183987833444113,0.0001691280324214294,,
BAP146,2,1,7,,,0.0034216825888252578,1.724757655189104e-05,,
BAP146,2,1,8,,,0.13157648703911215,0.0005856911755061456,,
BAP146,2,1,9,,,0.0022418504953514717,8.68445459561306e-06,,
BAP146,2,1,10,,,0.028106596537727298,0.00021574587055714562,,
BAP146,2,1,11,,,0.016736284608724488,2.852192134109751e-05,,
BAP146,2,1,12,,,0.002287290207664293,1.1560383273498845e-05,,
BAP146,2,1,13,,,0.009229255110846633,5.953657088599259e-05,,
BAP146,2,1,14,,,0.0076274905229573395,4.339655027268079e-05,,
BAP146,2,1,15,,,0.008140420522506584,5.992862779825605e-05,,
BAP146,2,1,16,,,0.008374009953282104,6.178769533191063e-05,,
BAP146,2,1,18,,,0.004029657707127359,2.5917425690356072e-05,,
BAP146,2,1,20,,,0.004882763815854863,3.117580914696844e-05,,
BAP146,2,1,21,,,0.008695542325209193,6.487240966329818e-05,,
BAP146,2,1,25,,,0.002950218693911049,5.155394191457806e-05,,
BAP146,2,1,26,,,0.0008222155072148641,1.8692446609631328e-06,,
BAP146,2,1,27,,,0.03187157136682229,0.00015565893944229653,,
BAP146,2,1,28,,,0.0029788685609344273,1.382533201032433e-05,,
BAP146,2,1,29,,,0.001021999628793337,7.092423761035827e-05,,
BAP146,2,1,30,,,0.0025106130898664286,4.646598406505479e-05,,
